,code,type,company
2312,N623FE,L3J,U S Bank National Association Trustee
2313,N624AE,L2J,American Airlines Inc
2314,N624FE,L3J,Federal Express Corporation
2315,N625AE,L2J,American Airlines Inc
2316,N625FE,L3J,Federal Express Corporation
2317,N626AE,L2J,American Airlines Inc
2318,N626LA,L2J,Textron Aviation Inc
2319,N627AE,L2J,American Airlines Inc
2320,N628FE,L3J,Federal Express Corporation
2321,N628G,L2J,General Dynamics Mission Systems Inc
2322,N629AE,L2J,American Airlines Inc
2323,N629QS,L2J,Rlr Leasing Llc
2324,N630AE,L2J,American Airlines Inc
2325,N631AE,L2J,American Airlines Inc
2326,N631CB,L2J,Canal Air Llc
2327,N631FE,L3J,Federal Express Corporation
2328,N631RP,L2J,Lopez Tej Llc
2329,N631RW,L2J,Republic Airways Inc
2330,N631SK,L2J,Skywest Airlines Inc
2331,N632AE,L2J,American Airlines Inc
2332,N632RW,L2J,United Express
2333,N632SK,L2J,Skywest Airlines Inc
2334,N633AE,L2J,American Airlines Inc
2335,N633RW,L2J,Republic Airways Inc
2336,N633SK,L2J,Skywest Airlines Inc
2337,N634AE,L2J,American Airlines Inc
2338,N634QS,L2J,Netjets Sales Inc
2339,N634RW,L2J,United Express
2340,N635AE,L2J,American Airlines Inc
2341,N635QS,L2J,Netjets Sales Inc
2342,N635RW,L2J,Republic Airways Inc
2343,N636AE,L2J,American Airlines Inc
2344,N636RW,L2J,United Express
2345,N636SD,L2J,Old Bonita Air Llc
2346,N637AE,L2J,American Airlines Inc
2347,N637RW,L2J,United Express
2348,N638AE,L2J,American Airlines Inc
2349,N638RW,L2J,Republic Airways Inc
2350,N639AE,L2J,American Airlines Inc
2351,N639RW,L2J,Republic Airways Inc
2352,N63NE,L2T,Career Aviation Company Inc
2353,N640AE,L2J,American Airlines Inc
2354,N640QS,L2J,Katie Couric Media Llc
2355,N640RW,L2J,Bank Of Utah Trustee
2356,N641AE,L2J,American Airlines Inc
2357,N641QS,L2J,Netjets Sales Inc
2358,N641RW,L2J,Bank Of Utah Trustee
2359,N642AE,L2J,American Airlines Inc
2360,N642FE,L3J,Federal Express Corporation
2361,N642QS,L2J,Netjets Sales Inc
2362,N642RW,L2J,Bank Of Utah Trustee
2363,N643AE,L2J,American Airlines Inc
2364,N643FE,L3J,Federal Express Corporation
2365,N643QS,L2J,Netjets Sales Inc
2366,N643RW,L2J,United Express
2367,N644AE,L2J,American Airlines Inc
2368,N644QS,L2J,Netjets Sales Inc
2369,N644RW,L2J,United Express
2370,N644SD,L1T,Sierra Delta Llc
2371,N645AE,L2J,American Airlines Inc
2372,N645RW,L2J,Republic Airways Inc
2373,N646AE,L2J,American Airlines Inc
2374,N646QS,L2J,Netjets Sales Inc
2375,N646RW,L2J,United Express
2376,N647AE,L2J,American Airlines Inc
2377,N647RW,L2J,Republic Airways Inc
2378,N648AE,L2J,American Airlines Inc
2379,N648QS,L2J,Netjets Sales Inc
2380,N648RW,L2J,Republic Airways Inc
2381,N649DL,L2J,Bank Of Utah Trustee
2382,N649PP,L2J,American Airlines Inc
2383,N649RW,L2J,United Express
2384,N650AE,L2J,American Airlines Inc
2385,N650AW,L2J,U S Bank National Association Trustee
2386,N650DL,L2J,Bank Of Utah Trustee
2387,N650FE,L2J,Federal Express Corporation
2388,N650RW,L2J,Republic Airways Inc
2389,N651AE,L2J,American Airlines Inc
2390,N651CT,L2T,Berry Aviation Inc
2391,N651DL,L2J,Bank Of Utah Trustee
2392,N651FE,L2J,Federal Express Corporation
2393,N651GT,L2J,Umb Bank N A Trustee
2394,N651QS,L2J,Rcr 6 Llc
2395,N651RW,L2J,United Express
2396,N652BR,L2J,Skywest Airlines Inc
2397,N652DL,L2J,Bank Of Utah Trustee
2398,N652FC,L2J,U-haul Business Consultants Inc
2399,N652FE,L2J,Federal Express Corporation
2400,N652RS,L2J,American Airlines Inc
2401,N652RW,L2J,United Express
2402,N653AE,L2J,American Airlines Inc
2403,N653AF,L1T,May Ten Llc
2404,N653FE,L2J,Federal Express Corporation
2405,N653RW,L2J,Republic Airways Inc
2406,N654AE,L2J,American Airlines Inc
2407,N654DL,L2J,Bank Of Utah Trustee
2408,N654FE,L2J,Federal Express Corporation
2409,N654RW,L2J,United Express
2410,N655AE,L2J,American Airlines Inc
2411,N655CA,L2J,Delta Air Lines
2412,N655FE,L2J,Federal Express Corporation
2413,N655QS,L2J,Netjets Sales Inc
2414,N655RW,L2J,Republic Airways Inc
2415,N656AE,L2J,American Airlines Inc
2416,N656CA,L2J,Skywest Airlines Inc
2417,N656FE,L2J,Federal Express Corporation
2418,N656RW,L2J,United Express
2419,N657AE,L2J,American Airlines Inc
2420,N657FE,L2J,Federal Express Corporation
2421,N657RW,L2J,United Express
2422,N658AE,L2J,American Airlines Inc
2423,N658QS,L2J,Netjets Sales Inc
2424,N659AE,L2J,American Airlines Inc
2425,N659FE,L2J,Federal Express Corporation
2426,N660AW,L2J,U S Bank National Association Trustee
2427,N660CL,L2J,American Airlines Inc
2428,N660FE,L2J,Federal Express Corporation
2429,N660QS,L2J,Netjets Sales Inc
2430,N661AW,L2J,U S Bank National Association Trustee
2431,N661DN,L2J,Bank Of Utah Trustee
2432,N661FE,L2J,Federal Express Corporation
2433,N661JA,L2J,American Airlines Inc
2434,N661QS,L2J,Netjets Sales Inc
2435,N662EH,L2J,American Airlines Inc
2436,N662FE,L2J,Federal Express Corporation
2437,N663AR,L2J,American Airlines Inc
2438,N663FE,L2J,Federal Express Corporation
2439,N664AW,L2J,American Airlines
2440,N664FE,L2J,Federal Express Corporation
2441,N664JN,L2J,Tvpx Aircraft Solutions Inc Trustee
2442,N664MS,L2J,American Airlines Inc
2443,N664QS,L2J,Ral Latitude Llc
2444,N665BC,L2J,American Airlines Inc
2445,N665FE,L2J,Federal Express Corporation
2446,N667FE,L2J,Federal Express Corporation
2447,N667GB,L2J,American Airlines Inc
2448,N667QS,L2J,Kard Sports Llc
2449,N668AW,L2J,U S Bank National Association Trustee
2450,N668CA,L2J,Delta Air Lines
2451,N668CP,L2J,Tvpx Ars Inc Trustee
2452,N668FE,L2J,Federal Express Corporation
2453,N668HH,L2J,American Airlines Inc
2454,N668QS,L2J,Lynch Investments Llc
2455,N669FE,L2J,Federal Express Corporation
2456,N669MB,L2J,American Airlines Inc
2457,N670AE,L2J,American Airlines Inc
2458,N671AE,L2J,American Airlines Inc
2459,N671FE,L2J,Federal Express Corporation
2460,N672AE,L2J,American Airlines Inc
2461,N672FE,L2J,Federal Express Corporation
2462,N673AE,L2J,American Airlines Inc
2463,N673FE,L2J,Federal Express Corporation
2464,N674FE,L2J,Federal Express Corporation
2465,N675BW,L1P,Freedman Stephen Eric
2466,N675FE,L2J,Federal Express Corporation
2467,N676AE,L2J,American Airlines Inc
2468,N676CA,L2J,Delta Air Lines
2469,N676FE,L2J,U S Bank National Association Trustee
2470,N677FE,L2J,U S Bank National Association Trustee
2471,N678AE,L2J,American Airlines Inc
2472,N678CA,L2J,Delta Air Lines
2473,N678FE,L2J,U S Bank National Association Trustee
2474,N678QS,L2J,Netjets Sales Inc
2475,N679AE,L2J,American Airlines Inc
2476,N679AW,L2J,Wells Fargo Trust Co Na Trustee
2477,N679CA,L2J,Delta Air Lines
2478,N679FE,L2J,U S Bank National Association Trustee
2479,N679QS,L2J,Netjets Sales Inc
2480,N679SA,L2J,Skywest Airlines Inc
2481,N680AE,L2J,American Airlines Inc
2482,N680FE,L2J,U S Bank National Association Trustee
2483,N680PA,L2T,Jah2015an680pa Llc
2484,N681AE,L2J,American Airlines Inc
2485,N681NG,L1T,Exa Llc
2486,N681QS,L2J,Holden Air Llc
2487,N682AE,L2J,American Airlines Inc
2488,N682FE,L2J,U S Bank National Association Trustee
2489,N683AE,L2J,American Airlines Inc
2490,N683FE,L2J,U S Bank National Association Trustee
2491,N683QS,L2J,Netjets Sales Inc
2492,N683SL,L2J,Sl Global Llc
2493,N684FE,L2J,U S Bank National Association Trustee
2494,N684JW,L2J,American Airlines Inc
2495,N685AE,L2J,American Airlines Inc
2496,N685BR,L2J,Delta Air Lines
2497,N685FE,L2J,U S Bank National Association Trustee
2498,N685QS,L2J,Netjets Sales Inc
2499,N686AE,L2J,American Airlines Inc
2500,N686BR,L2J,Delta Air Lines
2501,N686FE,L2J,U S Bank National Association Trustee
2502,N687FE,L2J,Federal Express Corporation
2503,N688AE,L2J,American Airlines Inc
2504,N688FE,L2J,Federal Express Corporation
2505,N689CA,L2J,Delta Air Lines
2506,N689EC,L2J,American Airlines Inc
2507,N689FE,L2J,Federal Express Corporation
2508,N690AE,L2J,American Airlines Inc
2509,N690FE,L2J,Federal Express Corporation
2510,N691AE,L2J,American Airlines Inc
2511,N691AF,L1T,Manufacturers And Traders Trust Co
2512,N691CA,L2J,Delta Air Lines
2513,N691FE,L2J,Federal Express Corporation
2514,N691QS,L2J,Family Air Llc
2515,N692AE,L2J,American Airlines Inc
2516,N692CA,L2J,Delta Air Lines
2517,N692FE,L2J,Federal Express Corporation
2518,N693AE,L2J,American Airlines Inc
2519,N693BR,L2J,Skywest Airlines Inc
2520,N693CA,L2J,Delta Air Lines
2521,N694AE,L2J,American Airlines Inc
2522,N695AE,L2J,American Airlines Inc
2523,N695CA,L2J,Delta Air Lines
2524,N695QS,L2J,2010 Mck Llc
2525,N696AE,L2J,American Airlines Inc
2526,N696QS,L2J,Jochco Investments Llc
2527,N697AB,L2J,American Airlines Inc
2528,N698CB,L2J,American Airlines Inc
2529,N698QS,L2J,Netjets Sales Inc
2530,N699AE,L2J,American Airlines Inc
2531,N699BR,L2J,Skywest Airlines Inc
2532,N699CJ,L2J,Sra/rombert Aviation Llc
2533,N6NR,L2J,Rockwell Automation Inc
2534,N70020,L2J,Wells Fargo Trust Co Na Trustee
2535,N700KM,L1T,Jsg Aviation Llc
2536,N700UW,L2J,Umb Bank N A Trustee
2537,N700WH,L2J,Bell Helicopter Textron Canada Limitée/ Bell Helicopter Textron Canada Limited
2538,N701BR,L2J,Skywest Airlines Inc
2539,N701SK,L2J,Skywest Airlines Inc
2540,N701UW,L2J,Umb Bank N A Trustee
2541,N702PS,L2J,American Airlines Inc
2542,N702UW,L2J,Umb Bank N A Trustee
2543,N703PS,L2J,American Airlines Inc
2544,N703UW,L2J,Umb Bank N A Trustee
2545,N704US,L2J,Wells Fargo Trust Co Na Trustee
2546,N705UW,L2J,Bank Of Utah Trustee
2547,N706PS,L2J,Wells Fargo Trust Co Na Trustee
2548,N706SK,L2J,Skywest Airlines Inc
2549,N707EV,L2J,Skywest Airlines Inc
2550,N707SK,L2J,Skywest Airlines Inc
2551,N707TG,L2T,Berry Aviation Inc
2552,N708SK,L2J,Skywest Airlines Inc
2553,N708UW,L2J,Umb Bank N A Trustee
2554,N709BR,L2J,Skywest Airlines Inc
2555,N709PS,L2J,Umb Bank N A Trustee
2556,N709SK,L2J,Skywest Airlines Inc
2557,N709UW,L2J,Umb Bank N A Trustee
2558,N70AL,A4P,Killa Katchka Inc
2559,N710PS,L2J,Dougherty Air Trustee Llc Trustee
2560,N710UW,L2J,Umb Bank N A Trustee
2561,N711EC,L2J,East Coast Jets Inc
2562,N711RE,L2T,Ftc-llc
2563,N711UW,L2J,Bank Of Utah Trustee
2564,N711VV,L2T,Maynard Aviation Llc
2565,N712US,L2J,Wells Fargo Trust Co Na Trustee
2566,N713SY,L2J,Sun Country Inc
2567,N713UW,L2J,Umb Bank N A Trustee
2568,N713WD,L2J,Winds Away 07 Llc
2569,N714TS,L2J,Wilmington Trust Co Trustee
2570,N714US,L2J,Wells Fargo Trust Co Na Trustee
2571,N715UW,L2J,Wells Fargo Trust Co Na Trustee
2572,N716BT,L1T,Priority Air Charter Llc
2573,N716PS,L2J,Umb Bank N A Trustee
2574,N716UW,L2J,Umb Bank N A Trustee
2575,N717EV,L2J,Skywest Airlines Inc
2576,N717JL,L2J,Wells Fargo Trust Co Na Trustee
2577,N717LM,H1T,International Air Services Inc Trustee
2578,N717MB,L2J,Miramonte Aviation Llc
2579,N717MK,L2J,Delaware Trust Co Trustee
2580,N717UW,L2J,Bank Of Utah Trustee
2581,N718EV,L2J,Skywest Airlines Inc
2582,N718PM,L2J,Confectionery Advantage Llc
2583,N718SK,L2J,Skywest Airlines Inc
2584,N719PS,L2J,Wells Fargo Trust Co Na Trustee
2585,N71MT,L2J,Tak Aviation Llc
2586,N720EV,L2J,Skywest Airlines Inc
2587,N720PS,L2J,Umb Bank N A Trustee
2588,N720TM,L2J,Ftg Assets Llc
2589,N721FD,L2J,Federal Express Corporation
2590,N721UW,L2J,Bank Of Utah Trustee
2591,N721YX,L2J,Republic Airways Inc
2592,N722EV,L2J,Skywest Airlines Inc
2593,N722FD,L2J,Federal Express Corporation
2594,N722US,L2J,Bank Of Utah Trustee
2595,N722YX,L2J,Republic Airways Inc
2596,N723FD,L2J,Federal Express Corporation
2597,N723UW,L2J,Umb Bank N A Trustee
2598,N723YX,L2J,Republic Airways Inc
2599,N724EH,L2J,Holm Leasing Llc
2600,N724FD,L2J,Federal Express Corporation
2601,N724SK,L2J,Wells Fargo Trust Co Na Trustee
2602,N724UW,L2J,Umb Bank N A Trustee
2603,N724YX,L2J,Republic Airways Inc
2604,N725FD,L2J,Federal Express Corporation
2605,N725PS,L2J,American Airlines Inc
2606,N725UW,L2J,Umb Bank N A Trustee
2607,N725YX,L2J,Republic Airways Inc
2608,N726FD,L2J,Federal Express Corporation
2609,N726QS,L2J,Netjets Sales Inc
2610,N726YX,L2J,Republic Airways Inc
2611,N727FD,L2J,Federal Express Corporation
2612,N727PR,L2J,Corporate Wings Llc
2613,N727QS,L2J,Netjets Sales Inc
2614,N727YX,L2J,Republic Airways Inc
2615,N728FD,L2J,Federal Express Corporation
2616,N728QS,L2J,Netjets Sales Inc
2617,N728SK,L2J,Wells Fargo Trust Co Na Trustee
2618,N728YX,L2J,Republic Airways Inc
2619,N729AT,L2J,Aes Tri-state Inc
2620,N729FD,L2J,Federal Express Corporation
2621,N729YX,L2J,Republic Airways Inc
2622,N730EV,L2J,Skywest Airlines Inc
2623,N730FD,L2J,Federal Express Corporation
2624,N730SK,L2J,Wells Fargo Trust Co Na Trustee
2625,N730US,L2J,American Airlines Inc
2626,N730YX,L2J,Republic Airways Inc
2627,N731FD,L2J,Federal Express Corporation
2628,N731YX,L2J,Republic Airways Inc
2629,N732FD,L2J,Federal Express Corporation
2630,N732US,L2J,American Airlines Inc
2631,N732YX,L2J,Republic Airways Inc
2632,N733CF,L2J,Flying Success Llc
2633,N733FD,L2J,Federal Express Corporation
2634,N733UW,L2J,American Airlines Inc
2635,N733YX,L2J,Republic Airline Inc
2636,N735XL,L2J,Rock-tenn Xls Ii Llc
2637,N736,L1T,United States Dept Of The Interior
2638,N736YX,L2J,Republic Airways Inc
2639,N737US,L2J,Bank Of Utah Trustee
2640,N738EV,L2J,Skywest Airlines Inc
2641,N738QS,L2J,Netjets Sales Inc
2642,N738US,L2J,Bank Of Utah Trustee
2643,N739YX,L2J,Republic Airways Inc
2644,N740EV,L2J,Skywest Airlines Inc
2645,N740FD,L2J,Federal Express Corporation
2646,N740KD,L2J,Elijah G6 Llc
2647,N740SK,L2J,Skywest Airlines Inc
2648,N740SS,L2J,Fa Flyer G1 Llc
2649,N740UW,L2J,Bank Of Utah Trustee
2650,N740YX,L2J,Republic Airways Inc
2651,N741EV,L2J,Skywest Airlines Inc
2652,N741UW,L2J,Bank Of Utah Trustee
2653,N741YX,L2J,United Airlines Inc
2654,N742FD,L2J,Federal Express Corporation
2655,N742PS,L2J,Bank Of Utah Trustee
2656,N742QS,L2J,Netjets Sales Inc
2657,N742YX,L2J,United Airlines Inc
2658,N743FD,L2J,Federal Express Corporation
2659,N743SK,L2J,Skywest Airlines Inc
2660,N743YX,L2J,United Airlines Inc
2661,N744C,L3J,General Avileasing Inc
2662,N744EV,L2J,Skywest Airlines Inc
2663,N744P,L2J,Bank Of Utah Trustee
2664,N744SK,L2J,Wells Fargo Trust Co Na Trustee
2665,N744YX,L2J,United Airlines Inc
2666,N745FD,L2J,Federal Express Corporation
2667,N745SK,L2J,Wells Fargo Trust Co Na Trustee
2668,N745VJ,L2J,Bank Of Utah Trustee
2669,N745YX,L2J,United Airlines Inc
2670,N7462C,L1P,5gus Inc
2671,N746FD,L2J,Federal Express Corporation
2672,N746SK,L2J,Wells Fargo Trust Co Na Trustee
2673,N746UW,L2J,Bank Of Utah Trustee
2674,N746YX,L2J,United Airlines Inc
2675,N747UW,L2J,Bank Of Utah Trustee
2676,N747YX,L2J,United Airlines Inc
2677,N748EV,L2J,Skywest Airlines Inc
2678,N748SK,L2J,Wells Fargo Trust Co Na Trustee
2679,N748UW,L2J,Bank Of Utah Trustee
2680,N748YX,L2J,United Airlines Inc
2681,N749FD,L2J,Federal Express Corporation
2682,N749US,L2J,Bank Of Utah Trustee
2683,N749YX,L2J,United Airlines Inc
2684,N750EV,L2J,Skywest Airlines Inc
2685,N750GX,L2J,Global Flight Inc
2686,N750NA,L2J,N A Citation (2012) Llc
2687,N750SK,L2J,Wells Fargo Trust Co Na Trustee
2688,N750UW,L2J,Bank Of Utah Trustee
2689,N750XX,L2J,Alliance 171 Llc
2690,N750YX,L2J,United Airlines Inc
2691,N751EV,L2J,Skywest Airlines Inc
2692,N751FD,L2J,Federal Express Corporation
2693,N751UW,L2J,Bank Of Utah Trustee
2694,N752EV,L2J,Skywest Airlines Inc
2695,N752LP,L2J,L & P Transportation Llc
2696,N752US,L2J,Bank Of Utah Trustee
2697,N753SK,L2J,Wells Fargo Trust Co Na Trustee
2698,N753US,L2J,Bank Of Utah Trustee
2699,N754EV,L2J,Skywest Airlines Inc
2700,N754UW,L2J,Bank Of Utah Trustee
2701,N755EV,L2J,Skywest Airlines Inc
2702,N755US,L2J,Bank Of Utah Trustee
2703,N756CA,L4J,Ac Spe 4 Llc
2704,N756US,L2J,Bank Of Utah Trustee
2705,N757PC,L2J,Rpc Strategies Llc
2706,N757UW,L2J,Bank Of Utah Trustee
2707,N758PC,L1T,Wallace Rogers Iii
2708,N758SK,L2J,Wells Fargo Trust Co Na Trustee
2709,N758US,L2J,Bank Of Utah Trustee
2710,N75TX,L2J,Cessna Finance Corp
2711,N760CK,L2J,Kalitta Charters LLC
2712,N760US,L2J,Bank Of Utah Trustee
2713,N761ND,L2J,Skywest Airlines Inc
2714,N762QS,L2J,Netjets Sales Inc
2715,N762SK,L2J,Wells Fargo Trust Co Na Trustee
2716,N762US,L2J,Umb Bank N A Trustee
2717,N763JA,L2J,Hawker Aviation Services Llc
2718,N763US,L2J,Umb Bank N A Trustee
2719,N764QS,L2J,Netjets Sales Inc
2720,N764US,L2J,Umb Bank N A Trustee
2721,N765CK,L2J,Kalitta Charters LLC
2722,N765QS,L2J,Netjets Sales Inc
2723,N765US,L2J,Umb Bank N A Trustee
2724,N766QS,L2J,Netjets Sales Inc
2725,N766SK,L2J,Skywest Airlines Inc
2726,N766US,L2J,Umb Bank N A Trustee
2727,N767AX,L2J,Cargo Aircraft Management Inc
2728,N767QS,L2J,Netjets Sales Inc
2729,N767SK,L2J,Skywest Airlines Inc
2730,N767UW,L2J,Umb Bank N A Trustee
2731,N768SK,L2J,Skywest Airlines Inc
2732,N768US,L2J,Umb Bank N A Trustee
2733,N769QS,L2J,Netjets Sales Inc
2734,N769US,L2J,Umb Bank N A Trustee
2735,N770QS,L2J,Netjets Sales Inc
2736,N770SK,L2J,Wells Fargo Trust Co Na Trustee
2737,N770UW,L2J,Umb Bank N A Trustee
2738,N771DE,L2J,Textron Financial Corp
2739,N771XF,L2J,Wilmington Trust Co Trustee
2740,N772SK,L2J,Skywest Airlines Inc
2741,N772XF,L2J,Wilmington Trust Co Trustee
2742,N773SK,L2J,Skywest Airlines Inc
2743,N774QS,L2J,Netjets Sales Inc
2744,N774SK,L2J,Skywest Airlines Inc
2745,N774XF,L2J,Wilmington Trust Co Trustee
2746,N775QS,L2J,Netjets Sales Inc
2747,N776RB,L2J,Flower In The Field Av Llc
2748,N776SK,L2J,Skywest Airlines Inc
2749,N7777B,L2J,Bergstrom Pioneer Auto And Truck Leasing Inc
2750,N777AX,L2J,New Horizons Aviation Llc
2751,N777JZ,L1T,Aircraft Guaranty Corp Trustee
2752,N778QS,L2J,Netjets Sales Inc
2753,N778SK,L2J,Skywest Airlines Inc
2754,N779QS,L2J,Netjets Sales Inc
2755,N779SK,L2J,Skywest Airlines Inc
2756,N780SK,L2J,Skywest Airlines Inc
2757,N781QS,L2J,Netjets Sales Inc
2758,N782QS,L2J,Netjets Sales Inc
2759,N782SK,L2J,Skywest Airlines Inc
2760,N783QS,L2J,Netjets Sales Inc
2761,N783SK,L2J,Skywest Airlines Inc
2762,N783SL,L3J,Sl Management Llc
2763,N783TW,L2J,Sierra American Corporation
2764,N784QS,L2J,Netjets Sales Inc
2765,N784SK,L2J,Skywest Airlines Inc
2766,N785AF,L1T,Jssp Llc
2767,N785SK,L2J,Skywest Airlines Inc
2768,N786QS,L2J,Netjets Sales Inc
2769,N786SK,L2J,Skywest Airlines Inc
2770,N787QS,L2J,Netjets Sales Inc
2771,N787SK,L2J,Skywest Airlines Inc
2772,N788SK,L2J,Skywest Airlines Inc
2773,N789QS,L2J,Netjets Sales Inc
2774,N789SK,L2J,Skywest Airlines Inc
2775,N790QS,L2J,Netjets Sales Inc
2776,N790SK,L2J,Skywest Airlines Inc
2777,N791MH,L1P,Henley Aviation Inc
2778,N791QS,L2J,Netjets Sales Inc
2779,N791SK,L2J,Skywest Airlines Inc
2780,N792SK,L2J,Skywest Airlines Inc
2781,N793CJ,L2J,Agl Lease Llc
2782,N793QS,L2J,Netjets Sales Inc
2783,N793SK,L2J,Skywest Airlines Inc
2784,N794SK,L2J,Skywest Airlines Inc
2785,N795QS,L2J,Netjets Sales Inc
2786,N795SK,L2J,Skywest Airlines Inc
2787,N796QS,L2J,Netjets Sales Inc
2788,N796SK,L2J,Skywest Airlines Inc
2789,N797BD,L2J,N80mh Holdings Llc
2790,N797CX,L2J,Tvpx Ars Inc Trustee
2791,N797QS,L2J,Netjets Sales Inc
2792,N797SK,L2J,Skywest Airlines Inc
2793,N798QS,L2J,Netjets Sales Inc
2794,N799QS,L2J,Netjets Sales Inc
2795,N79SE,L2J,Southeast Air Transportation Inc
2796,N7MR,L3J,Scb Falcon Llc
2797,N7ZG,L2J,Hhwr Whitetail Ranch Llc
2798,N8000E,L3J,Emerson Electric Co
2799,N8001N,L2J,American Airlines Inc
2800,N8009T,L2J,American Airlines Inc
2801,N800AY,L2J,Delta Air Lines
2802,N800EA,L2J,Salt Whistle Llc
2803,N800MT,L2J,Aircraft Guaranty Corp Trustee
2804,N800RG,L2J,Rm13 Air Llc
2805,N800VR,L2J,Meisner Aircraft Inc
2806,N800WD,L2J,Jet Black Aviation Group Llc
2807,N800XM,L2J,Flyteme Aviation Llc
2808,N801AY,L2J,Delta Air Lines
2809,N801LM,L2J,Global Aircraft Solutions Llc Trustee
2810,N801WZ,L2J,Shamrock Capital Corp Llc
2811,N8027D,L2J,American Airlines Inc
2812,N802AW,L2J,U S Bank National Association Trustee
2813,N8030F,L2J,American Airlines Inc
2814,N8031M,L2J,American Airlines Inc
2815,N803AW,L2J,U S Bank National Association Trustee
2816,N803TJ,L2J,Swift Air Llc
2817,N804AW,L2J,U S Bank National Association Trustee
2818,N804TJ,L2J,Swift Air Llc
2819,N804UP,L2T,Wheels Up Partners Llc
2820,N805AW,L2J,U S Bank National Association Trustee
2821,N805SY,L2J,Sun Country Inc
2822,N805TH,L1T,Avion Capital Corp
2823,N805UP,L2T,Wheels Up Partners Llc
2824,N806AW,L2J,U S Bank National Association Trustee
2825,N806QS,L2J,Netjets Sales Inc
2826,N806SK,L2J,Skywest Airlines Inc
2827,N807AW,L2J,U S Bank National Association Trustee
2828,N807UP,L2T,Wheels Up Partners Llc
2829,N808AW,L2J,U S Bank National Association Trustee
2830,N808CK,L2J,Kalitta Charters LLC
2831,N808MB,H2T,Marbina Interests Office Llc
2832,N808UP,L2T,Wheels Up Partners Llc
2833,N809AW,L2J,U S Bank National Association Trustee
2834,N809QS,L2J,Mahiavik Llc
2835,N809SK,L2J,Skywest Airlines Inc
2836,N80PG,L2J,Phoenix Air Group Inc
2837,N80PT,L2J,Cb80pt Llc
2838,N810AW,L2J,U S Bank National Association Trustee
2839,N811AM,L2J,Airmed International Llc
2840,N811LS,L1T,Tvpx Ars Inc Trustee
2841,N812AW,L2J,U S Bank National Association Trustee
2842,N813AW,L2J,Wilmington Trust Co Trustee
2843,N813SY,L2J,Sun Country Inc
2844,N814AW,L2J,Wilmington Trust Co Trustee
2845,N814QS,L2J,Orange Whip Llc
2846,N815AW,L2J,U S Bank National Association Trustee
2847,N815SY,L2J,Wells Fargo Trust Co Na Trustee
2848,N816AW,L2J,U S Bank National Association Trustee
2849,N816WG,L1T,Karol Atmosfera Llc
2850,N817AW,L2J,U S Bank National Association Trustee
2851,N817UP,L2T,Wheels Up Partners Llc
2852,N818AW,L2J,U S Bank National Association Trustee
2853,N818QS,L2J,Bridgeton Capital Llc
2854,N819AP,L1P,Aosky Corp
2855,N819AW,L2J,U S Bank National Association Trustee
2856,N819AY,L2J,Wells Fargo Trust Co Na Trustee
2857,N819SY,L2J,Sun Country Airlines
2858,N820AW,L2J,U S Bank National Association Trustee
2859,N820AY,L2J,Wells Fargo Trust Co Na Trustee
2860,N820CK,L2J,Kalitta Charters LLC
2861,N820QS,L2J,Flying Dutchman Endeavors Llc
2862,N821AW,L2J,U S Bank National Association Trustee
2863,N821SK,L2J,Skywest Airlines Inc
2864,N821UP,L2T,Wheels Up Partners Llc
2865,N822AW,L2J,U S Bank National Association Trustee
2866,N822SY,L2J,Sun Country Inc
2867,N823AW,L2J,Wilmington Trust Co Trustee
2868,N823QS,L2J,Netjets Sales Inc
2869,N823SY,L2J,Sun Country Inc
2870,N823UP,L2T,Wheels Up Partners Llc
2871,N824AW,L2J,U S Bank National Association Trustee
2872,N824DM,L2J,Max Aircraft Llc
2873,N825AM,L2J,Wells Fargo Trust Co Na Trustee
2874,N825AW,L2J,U S Bank National Association Trustee
2875,N825CT,L2J,Corporate
2876,N826AW,L2J,U S Bank National Association Trustee
2877,N826LJ,L2J,Expeditus Holdings Llc
2878,N826SK,L2J,Bank Of Utah Trustee
2879,N826UP,L2T,Wheels Up Partners Llc
2880,N827AW,L2J,U S Bank National Association Trustee
2881,N828AW,L2J,U S Bank National Association Trustee
2882,N828CC,L2J,Enterprise Holdings Inc
2883,N828UP,L2T,Wheels Up Partners Llc
2884,N829AW,L2J,U S Bank National Association Trustee
2885,N82CA,L3J,Amc Aviation Llc
2886,N82SB,L1T,Lgav8 Llc
2887,N830AW,L2J,U S Bank National Association Trustee
2888,N830QS,L2J,Worthe Development Company Llc
2889,N830UP,L2T,Wheels Up Partners Llc
2890,N831AW,L2J,U S Bank National Association Trustee
2891,N832AW,L2J,U S Bank National Association Trustee
2892,N832AY,L2J,Wells Fargo Trust Co Na Trustee
2893,N832JS,L2J,Fe 5070 Llc
2894,N833AW,L2J,U S Bank National Association Trustee
2895,N833AY,L2J,Wells Fargo Trust Co Na Trustee
2896,N833UP,L2T,Wheels Up Partners Llc
2897,N834AW,L2J,Wilmington Trust Co Trustee
2898,N834AY,L2J,Wells Fargo Trust Co Na Trustee
2899,N834UP,L2T,Wheels Up Partners Llc
2900,N835AW,L2J,Wilmington Trust Co Trustee
2901,N835AY,L2J,Wells Fargo Trust Co Na Trustee
2902,N836AW,L2J,Awas 2570 Trust
2903,N836AY,L2J,Wells Fargo Trust Co Na Trustee
2904,N837AW,L2J,Awas 2595 Trust
2905,N837RE,L2J,Udr Inc
2906,N837UP,L2T,Wheels Up Partners Llc
